4.4229	656.97
4.4232	655.68
4.4235	654.35
4.4238	652.98
4.4241	651.58
4.4244	650.14
4.4247	648.67
4.425	647.16
4.4253	645.61
4.4256	644.03
4.4259	642.42
4.4262	640.77
4.4265	639.1 
4.4268	637.39
4.4271	635.64
4.4274	633.87
4.4277	632.07
4.428	630.23
4.4283	628.37
4.4286	626.48
4.4289	624.56
4.4292	622.61
4.4295	620.64
4.4298	618.64
4.4301	616.61
4.4304	614.56
4.4307	612.49
4.431	610.39
4.4313	608.26
4.4316	606.12
4.4319	603.95
4.4322	601.76
4.4325	599.55
4.4328	597.32
4.4331	595.07
4.4334	592.79
4.4337	590.51
4.434	588.20
4.4343	585.87
4.4346	583.53
4.4349	581.17
4.4352	578.80
4.4355	576.41
4.4358	574.01
4.4361	571.59
4.4364	569.16
4.4367	566.72
4.437	564.26
4.4373	561.80
4.4376	559.32
4.4379	556.83
4.4382	554.33
4.4385	551.82
4.4388	549.30
4.4391	546.78
4.4394	544.25
4.4397	541.70
4.44	539.16
4.4403	536.60
4.4406	534.04
4.4409	531.48
4.4412	528.90
4.4415	526.33
4.4418	523.75
4.4421	521.17
4.4424	518.58
4.4427	515.99
4.443	513.40
4.4433	510.81
4.4436	508.22
4.4439	505.62
4.4442	503.03
4.4445	500.43
4.4448	497.84
4.4451	495.24
4.4454	492.65
4.4457	490.06
4.446	487.47
4.4463	484.89
4.4466	482.30
4.4469	479.72
4.4472	477.14
4.4475	474.57
4.4478	472.00
4.4481	469.43
4.4484	466.87
4.4487	464.31
4.449	461.76
4.4493	459.22
4.4496	456.68
4.4499	454.14
4.4502	451.61
4.4505	449.09
4.4508	446.58
4.4511	444.07
4.4514	441.57
4.4517	439.08
4.452	436.60
4.4523	434.12
4.4526	431.65
4.4529	429.19
4.4532	426.74
4.4535	424.30
4.4538	421.87
4.4541	419.45
4.4544	417.03
4.4547	414.63
4.455	412.23
4.4553	409.85
4.4556	407.47
4.4559	405.11
4.4562	402.76
4.4565	400.41
4.4568	398.08
4.4571	395.76
4.4574	393.45
4.4577	391.15
4.458	388.86
4.4583	386.58
4.4586	384.31
4.4589	382.06
4.4592	379.82
4.4595	377.59
4.4598	375.37
4.4601	373.16
4.4604	370.96
4.4607	368.78
4.461	366.61
4.4613	364.45
4.4616	362.30
4.4619	360.16
4.4622	358.04
4.4625	355.93
4.4628	353.83
4.4631	351.74
4.4634	349.67
4.4637	347.61
4.464	345.56
4.4643	343.52
4.4646	341.50
4.4649	339.49
4.4652	337.49
4.4655	335.50
4.4658	333.53
4.4661	331.57
4.4664	329.62
4.4667	327.69
4.467	325.76
4.4673	323.85
4.4676	321.96
4.4679	320.07
4.4682	318.20
4.4685	316.34
4.4688	314.49
4.4691	312.66
4.4694	310.84
4.4697	309.03
4.47	307.23
4.4703	305.45
4.4706	303.67
4.4709	301.91
4.4712	300.17
4.4715	298.43
4.4718	296.71
4.4721	295.00
4.4724	293.30
4.4727	291.62
4.473	289.94
4.4733	288.28
4.4736	286.64
4.4739	285.00
4.4742	283.37
4.4745	281.76
4.4748	280.16
4.4751	278.57
4.4754	277
4.4757	275.435
4.476	273.882
4.4763	272.341
4.4766	270.811
4.4769	269.293
4.4772	267.787
4.4775	266.292
4.4778	264.808
4.4781	263.336
4.4784	261.876
4.4787	260.426
4.479	258.988
4.4793	257.561
4.4796	256.146
4.4799	254.741
4.4802	253.347
4.4805	251.965
4.4808	250.593
4.4811	249.232
4.4814	247.882
4.4817	246.542
4.482	245.214
4.4823	243.895
4.4826	242.588
4.4829	241.291
4.4832	240.004
4.4835	238.727
4.4838	237.461
4.4841	236.206
4.4844	234.96 
4.4847	233.724
4.485	232.499
4.4853	231.283
4.4856	230.078
4.4859	228.882
4.4862	227.696
4.4865	226.519
4.4868	225.353
4.4871	224.196
4.4874	223.048
4.4877	221.91 
4.488	220.782
4.4883	219.662
4.4886	218.552
4.4889	217.452
4.4892	216.36 
4.4895	215.277
4.4898	214.204
4.4901	213.139
4.4904	212.084
4.4907	211.037
4.491	209.999
4.4913	208.97 
4.4916	207.949
4.4919	206.937
4.4922	205.933
4.4925	204.938
4.4928	203.952
4.4931	202.973
4.4934	202.003
4.4937	201.042
4.494	200.088
4.4943	199.142
4.4946	198.205
4.4949	197.275
4.4952	196.354
4.4955	195.44 
4.4958	194.534
4.4961	193.636
4.4964	192.746
4.4967	191.863
4.497	190.988
4.4973	190.12 
4.4976	189.259
4.4979	188.407
4.4982	187.561
4.4985	186.723
4.4988	185.892
4.4991	185.068
4.4994	184.251
4.4997	183.442
4.5	182.639
4.5003	181.843
4.5006	181.054
4.5009	180.272
4.5012	179.497
4.5015	178.729
4.5018	177.967
4.5021	177.212
4.5024	176.463
4.5027	175.722
4.503	174.986
4.5033	174.257
4.5036	173.534
4.5039	172.818
4.5042	172.108
4.5045	171.404
4.5048	170.706
4.5051	170.015
4.5054	169.329
4.5057	168.65 
4.506	167.976
4.5063	167.309
4.5066	166.647
4.5069	165.991
4.5072	165.341
4.5075	164.697
4.5078	164.058
4.5081	163.425
4.5084	162.798
4.5087	162.176
4.509	161.56 
4.5093	160.949
4.5096	160.343
4.5099	159.743
4.5102	159.149
4.5105	158.559
4.5108	157.975
4.5111	157.396
4.5114	156.823
4.5117	156.254
4.512	155.69 
4.5123	155.132
4.5126	154.578
4.5129	154.03 
4.5132	153.486
4.5135	152.947
4.5138	152.413
4.5141	151.884
4.5144	151.36 
4.5147	150.84 
4.515	150.325
4.5153	149.815
4.5156	149.309
4.5159	148.808
4.5162	148.311
4.5165	147.819
4.5168	147.331
4.5171	146.848
4.5174	146.369
4.5177	145.895
4.518	145.424
4.5183	144.958
4.5186	144.496
4.5189	144.039
4.5192	143.585
4.5195	143.136
4.5198	142.691
4.5201	142.25 
4.5204	141.813
4.5207	141.38 
4.521	140.951
4.5213	140.525
4.5216	140.104
4.5219	139.687
4.5222	139.273
4.5225	138.863
4.5228	138.457
4.5231	138.055
4.5234	137.657
4.5237	137.262
4.524	136.87 
4.5243	136.483
4.5246	136.099
4.5249	135.718
4.5252	135.341
4.5255	134.968
4.5258	134.598
4.5261	134.231
4.5264	133.868
4.5267	133.509
4.527	133.152
4.5273	132.799
4.5276	132.449
4.5279	132.103
4.5282	131.76 
4.5285	131.42 
4.5288	131.083
4.5291	130.749
4.5294	130.419
4.5297	130.092
4.53	129.767
4.5303	129.446
4.5306	129.128
4.5309	128.813
4.5312	128.501
4.5315	128.191
4.5318	127.885
4.5321	127.582
4.5324	127.281
4.5327	126.984
4.533	126.689
4.5333	126.397
4.5336	126.108
4.5339	125.822
4.5342	125.538
4.5345	125.257
4.5348	124.979
4.5351	124.704
4.5354	124.431
4.5357	124.161
4.536	123.893
4.5363	123.628
4.5366	123.366
4.5369	123.106
4.5372	122.849
4.5375	122.594
4.5378	122.342
4.5381	122.092
4.5384	121.844
4.5387	121.6  
4.539	121.357
4.5393	121.117
4.5396	120.879
4.5399	120.644
4.5402	120.411
4.5405	120.18 
4.5408	119.952
4.5411	119.725
4.5414	119.502
4.5417	119.28 
4.542	119.061
4.5423	118.843
4.5426	118.628
4.5429	118.415
4.5432	118.205
4.5435	117.996
4.5438	117.79 
4.5441	117.585
4.5444	117.383
4.5447	117.183
4.545	116.985
4.5453	116.788
4.5456	116.594
4.5459	116.402
4.5462	116.212
4.5465	116.024
4.5468	115.838
4.5471	115.653
4.5474	115.471
4.5477	115.291
4.548	115.112
4.5483	114.935
4.5486	114.761
4.5489	114.588
4.5492	114.416
4.5495	114.247
4.5498	114.079
4.5501	113.914
4.5504	113.75 
4.5507	113.587
4.551	113.427
4.5513	113.268
4.5516	113.111
4.5519	112.956
4.5522	112.802
4.5525	112.65 
4.5528	112.5  
4.5531	112.351
4.5534	112.204
4.5537	112.058
4.554	111.915
4.5543	111.772
4.5546	111.632
4.5549	111.493
4.5552	111.355
4.5555	111.219
4.5558	111.085
4.5561	110.952
4.5564	110.82 
4.5567	110.69 
4.557	110.562
4.5573	110.435
4.5576	110.309
4.5579	110.185
4.5582	110.062
4.5585	109.941
4.5588	109.821
4.5591	109.703
4.5594	109.586
4.5597	109.47 
4.56	109.356
4.5603	109.243
4.5606	109.131
4.5609	109.021
4.5612	108.912
4.5615	108.805
4.5618	108.698
4.5621	108.593
4.5624	108.49 
4.5627	108.387
4.563	108.286
4.5633	108.186
4.5636	108.087
4.5639	107.99 
4.5642	107.894
4.5645	107.799
4.5648	107.705
4.5651	107.612
4.5654	107.521
4.5657	107.431
4.566	107.341
4.5663	107.253
4.5666	107.167
4.5669	107.081
4.5672	106.997
4.5675	106.913
4.5678	106.831
4.5681	106.75 
4.5684	106.67 
4.5687	106.591
4.569	106.513
4.5693	106.436
4.5696	106.36 
4.5699	106.285
4.5702	106.212
4.5705	106.139
4.5708	106.067
4.5711	105.997
4.5714	105.927
4.5717	105.858
4.572	105.791
4.5723	105.724
4.5726	105.659
4.5729	105.594
4.5732	105.53 
4.5735	105.467
4.5738	105.406
4.5741	105.345
4.5744	105.285
4.5747	105.226
4.575	105.168
4.5753	105.111
4.5756	105.054
4.5759	104.999
4.5762	104.945
4.5765	104.891
4.5768	104.838
4.5771	104.787
4.5774	104.736
4.5777	104.685
4.578	104.636
4.5783	104.588
4.5786	104.54 
4.5789	104.494
4.5792	104.448
4.5795	104.402
4.5798	104.358
4.5801	104.315
4.5804	104.272
4.5807	104.23 
4.581	104.189
4.5813	104.149
4.5816	104.109
4.5819	104.07 
4.5822	104.032
4.5825	103.995
4.5828	103.959
4.5831	103.923
4.5834	103.888
4.5837	103.853
4.584	103.82 
4.5843	103.787
4.5846	103.755
4.5849	103.724
4.5852	103.693
4.5855	103.663
4.5858	103.633
4.5861	103.605
4.5864	103.577
4.5867	103.55 
4.587	103.523
4.5873	103.497
4.5876	103.472
4.5879	103.447
4.5882	103.423
4.5885	103.4  
4.5888	103.377
4.5891	103.355
4.5894	103.334
4.5897	103.313
4.59	103.293
4.5903	103.273
4.5906	103.254
4.5909	103.236
4.5912	103.218
4.5915	103.201
4.5918	103.185
4.5921	103.169
4.5924	103.153
4.5927	103.138
4.593	103.124
4.5933	103.111
4.5936	103.097
4.5939	103.085
4.5942	103.073
4.5945	103.062
4.5948	103.051
4.5951	103.04 
4.5954	103.031
4.5957	103.021
4.596	103.013
4.5963	103.005
4.5966	102.997
4.5969	102.99 
4.5972	102.983
4.5975	102.977
4.5978	102.971
4.5981	102.966
4.5984	102.962
4.5987	102.958
4.599	102.954
4.5993	102.951
4.5996	102.948
4.5999	102.946
4.6002	102.944
4.6005	102.943
4.6008	102.942
4.6011	102.942
4.6014	102.942
4.6017	102.943
4.602	102.944
4.6023	102.946
4.6026	102.948
4.6029	102.95 
4.6032	102.953
4.6035	102.956
4.6038	102.96 
4.6041	102.964
4.6044	102.969
4.6047	102.974
4.605	102.979
4.6053	102.985
4.6056	102.991
4.6059	102.998
4.6062	103.005
4.6065	103.012
4.6068	103.02 
4.6071	103.029
4.6074	103.037
4.6077	103.046
4.608	103.056
4.6083	103.066
4.6086	103.076
4.6089	103.086
4.6092	103.097
4.6095	103.109
4.6098	103.12 
4.6101	103.133
4.6104	103.145
4.6107	103.158
4.6121	103.029
4.6144	103.037
4.6167	103.046
4.618	103.056
4.6203	103.066
4.6216	103.076
4.6229	103.086
4.6242	103.097
4.6265	103.109
4.6288	103.12 
4.6301	103.133
4.6324	103.145
4.6347	103.158
4.6361	103.133
4.6384	103.145
4.6407	103.158
4.6223	103.066
4.6246	103.076
4.6269	103.086
4.6282	103.097
4.6505	103.109
4.6528	103.12 
4.6541	103.133
4.6564	103.145
4.6587	103.158
4.6601	103.133
4.6624	103.145
4.6687	103.158
4.7001	103.133
4.7204	103.145
4.7404	103.158
4.7601	103.133
4.7824	103.145
4.8087	103.158
